Generation,Timeline,Parental,PARENT_ID,ID,Treatment,tags,number
S2,375,D,1239,3436,W,3436 _ W,3
S2,375,W,1239,3439,W,3439 _ W,3
S2,1,D,1000,2002,D,2002 _ D,3
S2,1,W,1000,2005,D,2005 _ D,3
S2,1,D,1001,2008,D,2008 _ D,3
S2,1,W,1001,2011,D,2011 _ D,3
S2,1,D,1002,2014,D,2014 _ D,3
S2,1,W,1002,2017,D,2017 _ D,3
S2,1,D,1003,2020,D,2020 _ D,3
S2,1,W,1003,2023,D,2023 _ D,3
S2,1,D,1004,2026,D,2026 _ D,3
S2,1,W,1004,2029,D,2029 _ D,3
S2,1,D,1005,2032,D,2032 _ D,3
S2,1,W,1005,2035,D,2035 _ D,3
S2,3,D,1006,2038,D,2038 _ D,3
S2,3,W,1006,2041,D,2041 _ D,3
S2,3,D,1007,2044,D,2044 _ D,3
S2,3,W,1007,2047,D,2047 _ D,3
S2,3,D,1008,2050,D,2050 _ D,3
S2,3,W,1008,2053,D,2053 _ D,3
S2,3,D,1009,2056,D,2056 _ D,3
S2,3,W,1009,2059,D,2059 _ D,3
S2,3,D,1010,2062,D,2062 _ D,3
S2,3,W,1010,2065,D,2065 _ D,3
S2,3,D,1011,2068,D,2068 _ D,3
S2,3,W,1011,2071,D,2071 _ D,3
S2,4,D,1012,2074,D,2074 _ D,3
S2,4,W,1012,2077,D,2077 _ D,3
S2,4,D,1013,2080,D,2080 _ D,3
S2,4,W,1013,2083,D,2083 _ D,3
S2,4,D,1014,2086,D,2086 _ D,3
S2,4,W,1014,2089,D,2089 _ D,3
S2,4,D,1015,2092,D,2092 _ D,3
S2,4,W,1015,2095,D,2095 _ D,3
S2,4,D,1016,2098,D,2098 _ D,3
S2,4,W,1016,2101,D,2101 _ D,3
S2,4,D,1017,2104,D,2104 _ D,3
S2,4,W,1017,2107,D,2107 _ D,3
S2,6,D,1018,2110,D,2110 _ D,3
S2,6,W,1018,2113,D,2113 _ D,3
S2,6,D,1019,2116,D,2116 _ D,3
S2,6,W,1019,2119,D,2119 _ D,3
S2,6,D,1020,2122,D,2122 _ D,3
S2,6,W,1020,2125,D,2125 _ D,3
S2,6,D,1021,2128,D,2128 _ D,3
S2,6,W,1021,2131,D,2131 _ D,3
S2,6,D,1022,2134,D,2134 _ D,3
S2,6,W,1022,2137,D,2137 _ D,3
S2,6,D,1023,2140,D,2140 _ D,3
S2,6,W,1023,2143,D,2143 _ D,3
S2,7,D,1024,2146,D,2146 _ D,3
S2,7,W,1024,2149,D,2149 _ D,3
S2,7,D,1025,2152,D,2152 _ D,3
S2,7,W,1025,2155,D,2155 _ D,3
S2,7,D,1026,2158,D,2158 _ D,3
S2,7,W,1026,2161,D,2161 _ D,3
S2,7,D,1027,2164,D,2164 _ D,3
S2,7,W,1027,2167,D,2167 _ D,3
S2,7,D,1028,2170,D,2170 _ D,3
S2,7,W,1028,2173,D,2173 _ D,3
S2,7,D,1029,2176,D,2176 _ D,3
S2,7,W,1029,2179,D,2179 _ D,3
S2,28,D,1030,2182,D,2182 _ D,3
S2,28,W,1030,2185,D,2185 _ D,3
S2,28,D,1031,2188,D,2188 _ D,3
S2,28,W,1031,2191,D,2191 _ D,3
S2,28,D,1032,2194,D,2194 _ D,3
S2,28,W,1032,2197,D,2197 _ D,3
S2,28,D,1033,2200,D,2200 _ D,3
S2,28,W,1033,2203,D,2203 _ D,3
S2,28,D,1034,2206,D,2206 _ D,3
S2,28,W,1034,2209,D,2209 _ D,3
S2,28,D,1035,2212,D,2212 _ D,3
S2,28,W,1035,2215,D,2215 _ D,3
S2,29,D,1036,2218,D,2218 _ D,3
S2,29,W,1036,2221,D,2221 _ D,3
S2,29,D,1037,2224,D,2224 _ D,3
S2,29,W,1037,2227,D,2227 _ D,3
S2,29,D,1038,2230,D,2230 _ D,3
S2,29,W,1038,2233,D,2233 _ D,3
S2,29,D,1039,2236,D,2236 _ D,3
S2,29,W,1039,2239,D,2239 _ D,3
S2,29,D,1040,2242,D,2242 _ D,3
S2,29,W,1040,2245,D,2245 _ D,3
S2,29,D,1041,2248,D,2248 _ D,3
S2,29,W,1041,2251,D,2251 _ D,3
S2,32,D,1042,2254,D,2254 _ D,3
S2,32,W,1042,2257,D,2257 _ D,3
S2,32,D,1043,2260,D,2260 _ D,3
S2,32,W,1043,2263,D,2263 _ D,3
S2,32,D,1044,2266,D,2266 _ D,3
S2,32,W,1044,2269,D,2269 _ D,3
S2,32,D,1045,2272,D,2272 _ D,3
S2,32,W,1045,2275,D,2275 _ D,3
S2,32,D,1046,2278,D,2278 _ D,3
S2,32,W,1046,2281,D,2281 _ D,3
S2,32,D,1047,2284,D,2284 _ D,3
S2,32,W,1047,2287,D,2287 _ D,3
S2,35,D,1048,2290,D,2290 _ D,3
S2,35,W,1048,2293,D,2293 _ D,3
S2,35,D,1049,2296,D,2296 _ D,3
S2,35,W,1049,2299,D,2299 _ D,3
S2,35,D,1050,2302,D,2302 _ D,3
S2,35,W,1050,2305,D,2305 _ D,3
S2,35,D,1051,2308,D,2308 _ D,3
S2,35,W,1051,2311,D,2311 _ D,3
S2,35,D,1052,2314,D,2314 _ D,3
S2,35,W,1052,2317,D,2317 _ D,3
S2,35,D,1053,2320,D,2320 _ D,3
S2,35,W,1053,2323,D,2323 _ D,3
S2,37,D,1054,2326,D,2326 _ D,3
S2,37,W,1054,2329,D,2329 _ D,3
S2,37,D,1055,2332,D,2332 _ D,3
S2,37,W,1055,2335,D,2335 _ D,3
S2,37,D,1056,2338,D,2338 _ D,3
S2,37,W,1056,2341,D,2341 _ D,3
S2,37,D,1057,2344,D,2344 _ D,3
S2,37,W,1057,2347,D,2347 _ D,3
S2,37,D,1058,2350,D,2350 _ D,3
S2,37,W,1058,2353,D,2353 _ D,3
S2,37,D,1059,2356,D,2356 _ D,3
S2,37,W,1059,2359,D,2359 _ D,3
S2,38,D,1060,2362,D,2362 _ D,3
S2,38,W,1060,2365,D,2365 _ D,3
S2,38,D,1061,2368,D,2368 _ D,3
S2,38,W,1061,2371,D,2371 _ D,3
S2,38,D,1062,2374,D,2374 _ D,3
S2,38,W,1062,2377,D,2377 _ D,3
S2,38,D,1063,2380,D,2380 _ D,3
S2,38,W,1063,2383,D,2383 _ D,3
S2,38,D,1064,2386,D,2386 _ D,3
S2,38,W,1064,2389,D,2389 _ D,3
S2,38,D,1065,2392,D,2392 _ D,3
S2,38,W,1065,2395,D,2395 _ D,3
S2,39A,D,1066,2398,D,2398 _ D,3
S2,39A,W,1066,2401,D,2401 _ D,3
S2,39A,D,1067,2404,D,2404 _ D,3
S2,39A,W,1067,2407,D,2407 _ D,3
S2,39A,D,1068,2410,D,2410 _ D,3
S2,39A,W,1068,2413,D,2413 _ D,3
S2,39A,D,1069,2416,D,2416 _ D,3
S2,39A,W,1069,2419,D,2419 _ D,3
S2,39A,D,1070,2422,D,2422 _ D,3
S2,39A,W,1070,2425,D,2425 _ D,3
S2,39A,D,1071,2428,D,2428 _ D,3
S2,39A,W,1071,2431,D,2431 _ D,3
S2,39B,D,1072,2434,D,2434 _ D,3
S2,39B,W,1072,2437,D,2437 _ D,3
S2,39B,D,1073,2440,D,2440 _ D,3
S2,39B,W,1073,2443,D,2443 _ D,3
S2,39B,D,1074,2446,D,2446 _ D,3
S2,39B,W,1074,2449,D,2449 _ D,3
S2,39B,D,1075,2452,D,2452 _ D,3
S2,39B,W,1075,2455,D,2455 _ D,3
S2,39B,D,1076,2458,D,2458 _ D,3
S2,39B,W,1076,2461,D,2461 _ D,3
S2,39B,D,1077,2464,D,2464 _ D,3
S2,39B,W,1077,2467,D,2467 _ D,3
S2,40,D,1078,2470,D,2470 _ D,3
S2,40,W,1078,2473,D,2473 _ D,3
S2,40,D,1079,2476,D,2476 _ D,3
S2,40,W,1079,2479,D,2479 _ D,3
S2,40,D,1080,2482,D,2482 _ D,3
S2,40,W,1080,2485,D,2485 _ D,3
S2,40,D,1081,2488,D,2488 _ D,3
S2,40,W,1081,2491,D,2491 _ D,3
S2,40,D,1082,2494,D,2494 _ D,3
S2,40,W,1082,2497,D,2497 _ D,3
S2,40,D,1083,2500,D,2500 _ D,3
S2,40,W,1083,2503,D,2503 _ D,3
S2,41,D,1084,2506,D,2506 _ D,3
S2,41,W,1084,2509,D,2509 _ D,3
S2,41,D,1085,2512,D,2512 _ D,3
S2,41,W,1085,2515,D,2515 _ D,3
S2,41,D,1086,2518,D,2518 _ D,3
S2,41,W,1086,2521,D,2521 _ D,3
S2,41,D,1087,2524,D,2524 _ D,3
S2,41,W,1087,2527,D,2527 _ D,3
S2,41,D,1088,2530,D,2530 _ D,3
S2,41,W,1088,2533,D,2533 _ D,3
S2,41,D,1089,2536,D,2536 _ D,3
S2,41,W,1089,2539,D,2539 _ D,3
S2,49,D,1090,2542,D,2542 _ D,3
S2,49,W,1090,2545,D,2545 _ D,3
S2,49,D,1091,2548,D,2548 _ D,3
S2,49,W,1091,2551,D,2551 _ D,3
S2,49,D,1092,2554,D,2554 _ D,3
S2,49,W,1092,2557,D,2557 _ D,3
S2,49,D,1093,2560,D,2560 _ D,3
S2,49,W,1093,2563,D,2563 _ D,3
S2,49,D,1094,2566,D,2566 _ D,3
S2,49,W,1094,2569,D,2569 _ D,3
S2,49,D,1095,2572,D,2572 _ D,3
S2,49,W,1095,2575,D,2575 _ D,3
S2,51,D,1096,2578,D,2578 _ D,3
S2,51,W,1096,2581,D,2581 _ D,3
S2,51,D,1097,2584,D,2584 _ D,3
S2,51,W,1097,2587,D,2587 _ D,3
S2,51,D,1098,2590,D,2590 _ D,3
S2,51,W,1098,2593,D,2593 _ D,3
S2,51,D,1099,2596,D,2596 _ D,3
S2,51,W,1099,2599,D,2599 _ D,3
S2,51,D,1100,2602,D,2602 _ D,3
S2,51,W,1100,2605,D,2605 _ D,3
S2,51,D,1101,2608,D,2608 _ D,3
S2,51,W,1101,2611,D,2611 _ D,3
S2,52,D,1102,2614,D,2614 _ D,3
S2,52,W,1102,2617,D,2617 _ D,3
S2,52,D,1103,2620,D,2620 _ D,3
S2,52,W,1103,2623,D,2623 _ D,3
S2,52,D,1104,2626,D,2626 _ D,3
S2,52,W,1104,2629,D,2629 _ D,3
S2,52,D,1105,2632,D,2632 _ D,3
S2,52,W,1105,2635,D,2635 _ D,3
S2,52,D,1106,2638,D,2638 _ D,3
S2,52,W,1106,2641,D,2641 _ D,3
S2,52,D,1107,2644,D,2644 _ D,3
S2,52,W,1107,2647,D,2647 _ D,3
S2,54,D,1108,2650,D,2650 _ D,3
S2,54,W,1108,2653,D,2653 _ D,3
S2,54,D,1109,2656,D,2656 _ D,3
S2,54,W,1109,2659,D,2659 _ D,3
S2,54,D,1110,2662,D,2662 _ D,3
S2,54,W,1110,2665,D,2665 _ D,3
S2,54,D,1111,2668,D,2668 _ D,3
S2,54,W,1111,2671,D,2671 _ D,3
S2,54,D,1112,2674,D,2674 _ D,3
S2,54,W,1112,2677,D,2677 _ D,3
S2,54,D,1113,2680,D,2680 _ D,3
S2,54,W,1113,2683,D,2683 _ D,3
S2,57,D,1114,2686,D,2686 _ D,3
S2,57,W,1114,2689,D,2689 _ D,3
S2,57,D,1115,2692,D,2692 _ D,3
S2,57,W,1115,2695,D,2695 _ D,3
S2,57,D,1116,2698,D,2698 _ D,3
S2,57,W,1116,2701,D,2701 _ D,3
S2,57,D,1117,2704,D,2704 _ D,3
S2,57,W,1117,2707,D,2707 _ D,3
S2,57,D,1118,2710,D,2710 _ D,3
S2,57,W,1118,2713,D,2713 _ D,3
S2,57,D,1119,2716,D,2716 _ D,3
S2,57,W,1119,2719,D,2719 _ D,3
S2,148,D,1120,2722,D,2722 _ D,3
S2,148,W,1120,2725,D,2725 _ D,3
S2,148,D,1121,2728,D,2728 _ D,3
S2,148,W,1121,2731,D,2731 _ D,3
S2,148,D,1122,2734,D,2734 _ D,3
S2,148,W,1122,2737,D,2737 _ D,3
S2,148,D,1123,2740,D,2740 _ D,3
S2,148,W,1123,2743,D,2743 _ D,3
S2,148,D,1124,2746,D,2746 _ D,3
S2,148,W,1124,2749,D,2749 _ D,3
S2,148,D,1125,2752,D,2752 _ D,3
S2,148,W,1125,2755,D,2755 _ D,3
S2,152,D,1126,2758,D,2758 _ D,3
S2,152,W,1126,2761,D,2761 _ D,3
S2,152,D,1127,2764,D,2764 _ D,3
S2,152,W,1127,2767,D,2767 _ D,3
S2,152,D,1128,2770,D,2770 _ D,3
S2,152,W,1128,2773,D,2773 _ D,3
S2,152,D,1129,2776,D,2776 _ D,3
S2,152,W,1129,2779,D,2779 _ D,3
S2,152,D,1130,2782,D,2782 _ D,3
S2,152,W,1130,2785,D,2785 _ D,3
S2,152,D,1131,2788,D,2788 _ D,3
S2,152,W,1131,2791,D,2791 _ D,3
S2,153,D,1132,2794,D,2794 _ D,3
S2,153,W,1132,2797,D,2797 _ D,3
S2,153,D,1133,2800,D,2800 _ D,3
S2,153,W,1133,2803,D,2803 _ D,3
S2,153,D,1134,2806,D,2806 _ D,3
S2,153,W,1134,2809,D,2809 _ D,3
S2,153,D,1135,2812,D,2812 _ D,3
S2,153,W,1135,2815,D,2815 _ D,3
S2,153,D,1136,2818,D,2818 _ D,3
S2,153,W,1136,2821,D,2821 _ D,3
S2,153,D,1137,2824,D,2824 _ D,3
S2,153,W,1137,2827,D,2827 _ D,3
S2,154,D,1138,2830,D,2830 _ D,3
S2,154,W,1138,2833,D,2833 _ D,3
S2,154,D,1139,2836,D,2836 _ D,3
S2,154,W,1139,2839,D,2839 _ D,3
S2,154,D,1140,2842,D,2842 _ D,3
S2,154,W,1140,2845,D,2845 _ D,3
S2,154,D,1141,2848,D,2848 _ D,3
S2,154,W,1141,2851,D,2851 _ D,3
S2,154,D,1142,2854,D,2854 _ D,3
S2,154,W,1142,2857,D,2857 _ D,3
S2,154,D,1143,2860,D,2860 _ D,3
S2,154,W,1143,2863,D,2863 _ D,3
S2,155,D,1144,2866,D,2866 _ D,3
S2,155,W,1144,2869,D,2869 _ D,3
S2,155,D,1145,2872,D,2872 _ D,3
S2,155,W,1145,2875,D,2875 _ D,3
S2,155,D,1146,2878,D,2878 _ D,3
S2,155,W,1146,2881,D,2881 _ D,3
S2,155,D,1147,2884,D,2884 _ D,3
S2,155,W,1147,2887,D,2887 _ D,3
S2,155,D,1148,2890,D,2890 _ D,3
S2,155,W,1148,2893,D,2893 _ D,3
S2,155,D,1149,2896,D,2896 _ D,3
S2,155,W,1149,2899,D,2899 _ D,3
S2,164,D,1150,2902,D,2902 _ D,3
S2,164,W,1150,2905,D,2905 _ D,3
S2,164,D,1151,2908,D,2908 _ D,3
S2,164,W,1151,2911,D,2911 _ D,3
S2,164,D,1152,2914,D,2914 _ D,3
S2,164,W,1152,2917,D,2917 _ D,3
S2,164,D,1153,2920,D,2920 _ D,3
S2,164,W,1153,2923,D,2923 _ D,3
S2,164,D,1154,2926,D,2926 _ D,3
S2,164,W,1154,2929,D,2929 _ D,3
S2,164,D,1155,2932,D,2932 _ D,3
S2,164,W,1155,2935,D,2935 _ D,3
S2,166,D,1156,2938,D,2938 _ D,3
S2,166,W,1156,2941,D,2941 _ D,3
S2,166,D,1157,2944,D,2944 _ D,3
S2,166,W,1157,2947,D,2947 _ D,3
S2,166,D,1158,2950,D,2950 _ D,3
S2,166,W,1158,2953,D,2953 _ D,3
S2,166,D,1159,2956,D,2956 _ D,3
S2,166,W,1159,2959,D,2959 _ D,3
S2,166,D,1160,2962,D,2962 _ D,3
S2,166,W,1160,2965,D,2965 _ D,3
S2,166,D,1161,2968,D,2968 _ D,3
S2,166,W,1161,2971,D,2971 _ D,3
S2,167,D,1162,2974,D,2974 _ D,3
S2,167,W,1162,2977,D,2977 _ D,3
S2,167,D,1163,2980,D,2980 _ D,3
S2,167,W,1163,2983,D,2983 _ D,3
S2,167,D,1164,2986,D,2986 _ D,3
S2,167,W,1164,2989,D,2989 _ D,3
S2,167,D,1165,2992,D,2992 _ D,3
S2,167,W,1165,2995,D,2995 _ D,3
S2,167,D,1166,2998,D,2998 _ D,3
S2,167,W,1166,3001,D,3001 _ D,3
S2,167,D,1167,3004,D,3004 _ D,3
S2,167,W,1167,3007,D,3007 _ D,3
S2,170,D,1168,3010,D,3010 _ D,3
S2,170,W,1168,3013,D,3013 _ D,3
S2,170,D,1169,3016,D,3016 _ D,3
S2,170,W,1169,3019,D,3019 _ D,3
S2,170,D,1170,3022,D,3022 _ D,3
S2,170,W,1170,3025,D,3025 _ D,3
S2,170,D,1171,3028,D,3028 _ D,3
S2,170,W,1171,3031,D,3031 _ D,3
S2,170,D,1172,3034,D,3034 _ D,3
S2,170,W,1172,3037,D,3037 _ D,3
S2,170,D,1173,3040,D,3040 _ D,3
S2,170,W,1173,3043,D,3043 _ D,3
S2,172,D,1174,3046,D,3046 _ D,3
S2,172,W,1174,3049,D,3049 _ D,3
S2,172,D,1175,3052,D,3052 _ D,3
S2,172,W,1175,3055,D,3055 _ D,3
S2,172,D,1176,3058,D,3058 _ D,3
S2,172,W,1176,3061,D,3061 _ D,3
S2,172,D,1177,3064,D,3064 _ D,3
S2,172,W,1177,3067,D,3067 _ D,3
S2,172,D,1178,3070,D,3070 _ D,3
S2,172,W,1178,3073,D,3073 _ D,3
S2,172,D,1179,3076,D,3076 _ D,3
S2,172,W,1179,3079,D,3079 _ D,3
S2,342,D,1180,3082,D,3082 _ D,3
S2,342,W,1180,3085,D,3085 _ D,3
S2,342,D,1181,3088,D,3088 _ D,3
S2,342,W,1181,3091,D,3091 _ D,3
S2,342,D,1182,3094,D,3094 _ D,3
S2,342,W,1182,3097,D,3097 _ D,3
S2,342,D,1183,3100,D,3100 _ D,3
S2,342,W,1183,3103,D,3103 _ D,3
S2,342,D,1184,3106,D,3106 _ D,3
S2,342,W,1184,3109,D,3109 _ D,3
S2,342,D,1185,3112,D,3112 _ D,3
S2,342,W,1185,3115,D,3115 _ D,3
S2,343,D,1186,3118,D,3118 _ D,3
S2,343,W,1186,3121,D,3121 _ D,3
S2,343,D,1187,3124,D,3124 _ D,3
S2,343,W,1187,3127,D,3127 _ D,3
S2,343,D,1188,3130,D,3130 _ D,3
S2,343,W,1188,3133,D,3133 _ D,3
S2,343,D,1189,3136,D,3136 _ D,3
S2,343,W,1189,3139,D,3139 _ D,3
S2,343,D,1190,3142,D,3142 _ D,3
S2,343,W,1190,3145,D,3145 _ D,3
S2,343,D,1191,3148,D,3148 _ D,3
S2,343,W,1191,3151,D,3151 _ D,3
S2,344,D,1192,3154,D,3154 _ D,3
S2,344,W,1192,3157,D,3157 _ D,3
S2,344,D,1193,3160,D,3160 _ D,3
S2,344,W,1193,3163,D,3163 _ D,3
S2,344,D,1194,3166,D,3166 _ D,3
S2,344,W,1194,3169,D,3169 _ D,3
S2,344,D,1195,3172,D,3172 _ D,3
S2,344,W,1195,3175,D,3175 _ D,3
S2,344,D,1196,3178,D,3178 _ D,3
S2,344,W,1196,3181,D,3181 _ D,3
S2,344,D,1197,3184,D,3184 _ D,3
S2,344,W,1197,3187,D,3187 _ D,3
S2,345,D,1198,3190,D,3190 _ D,3
S2,345,W,1198,3193,D,3193 _ D,3
S2,345,D,1199,3196,D,3196 _ D,3
S2,345,W,1199,3199,D,3199 _ D,3
S2,345,D,1200,3202,D,3202 _ D,3
S2,345,W,1200,3205,D,3205 _ D,3
S2,345,D,1201,3208,D,3208 _ D,3
S2,345,W,1201,3211,D,3211 _ D,3
S2,345,D,1202,3214,D,3214 _ D,3
S2,345,W,1202,3217,D,3217 _ D,3
S2,345,D,1203,3220,D,3220 _ D,3
S2,345,W,1203,3223,D,3223 _ D,3
S2,349,D,1204,3226,D,3226 _ D,3
S2,349,W,1204,3229,D,3229 _ D,3
S2,349,D,1205,3232,D,3232 _ D,3
S2,349,W,1205,3235,D,3235 _ D,3
S2,349,D,1206,3238,D,3238 _ D,3
S2,349,W,1206,3241,D,3241 _ D,3
S2,349,D,1207,3244,D,3244 _ D,3
S2,349,W,1207,3247,D,3247 _ D,3
S2,349,D,1208,3250,D,3250 _ D,3
S2,349,W,1208,3253,D,3253 _ D,3
S2,349,D,1209,3256,D,3256 _ D,3
S2,349,W,1209,3259,D,3259 _ D,3
S2,371,D,1210,3262,D,3262 _ D,3
S2,371,W,1210,3265,D,3265 _ D,3
S2,371,D,1211,3268,D,3268 _ D,3
S2,371,W,1211,3271,D,3271 _ D,3
S2,371,D,1212,3274,D,3274 _ D,3
S2,371,W,1212,3277,D,3277 _ D,3
S2,371,D,1213,3280,D,3280 _ D,3
S2,371,W,1213,3283,D,3283 _ D,3
S2,371,D,1214,3286,D,3286 _ D,3
S2,371,W,1214,3289,D,3289 _ D,3
S2,371,D,1215,3292,D,3292 _ D,3
S2,371,W,1215,3295,D,3295 _ D,3
S2,372,D,1216,3298,D,3298 _ D,3
S2,372,W,1216,3301,D,3301 _ D,3
S2,372,D,1217,3304,D,3304 _ D,3
S2,372,W,1217,3307,D,3307 _ D,3
S2,372,D,1218,3310,D,3310 _ D,3
S2,372,W,1218,3313,D,3313 _ D,3
S2,372,D,1219,3316,D,3316 _ D,3
S2,372,W,1219,3319,D,3319 _ D,3
S2,372,D,1220,3322,D,3322 _ D,3
S2,372,W,1220,3325,D,3325 _ D,3
S2,372,D,1221,3328,D,3328 _ D,3
S2,372,W,1221,3331,D,3331 _ D,3
S2,373,D,1222,3334,D,3334 _ D,3
S2,373,W,1222,3337,D,3337 _ D,3
S2,373,D,1223,3340,D,3340 _ D,3
S2,373,W,1223,3343,D,3343 _ D,3
S2,373,D,1224,3346,D,3346 _ D,3
S2,373,W,1224,3349,D,3349 _ D,3
S2,373,D,1225,3352,D,3352 _ D,3
S2,373,W,1225,3355,D,3355 _ D,3
S2,373,D,1226,3358,D,3358 _ D,3
S2,373,W,1226,3361,D,3361 _ D,3
S2,373,D,1227,3364,D,3364 _ D,3
S2,373,W,1227,3367,D,3367 _ D,3
S2,374,D,1228,3370,D,3370 _ D,3
S2,374,W,1228,3373,D,3373 _ D,3
S2,374,D,1229,3376,D,3376 _ D,3
S2,374,W,1229,3379,D,3379 _ D,3
S2,374,D,1230,3382,D,3382 _ D,3
S2,374,W,1230,3385,D,3385 _ D,3
S2,374,D,1231,3388,D,3388 _ D,3
S2,374,W,1231,3391,D,3391 _ D,3
S2,374,D,1232,3394,D,3394 _ D,3
S2,374,W,1232,3397,D,3397 _ D,3
S2,374,D,1233,3400,D,3400 _ D,3
S2,374,W,1233,3403,D,3403 _ D,3
S2,375,D,1234,3406,D,3406 _ D,3
S2,375,W,1234,3409,D,3409 _ D,3
S2,375,D,1235,3412,D,3412 _ D,3
S2,375,W,1235,3415,D,3415 _ D,3
S2,375,D,1236,3418,D,3418 _ D,3
S2,375,W,1236,3421,D,3421 _ D,3
S2,375,D,1237,3424,D,3424 _ D,3
S2,375,W,1237,3427,D,3427 _ D,3
S2,375,D,1238,3430,D,3430 _ D,3
S2,375,W,1238,3433,D,3433 _ D,3
S2,375,D,1239,3436,D,3436 _ D,3
S2,375,W,1239,3439,D,3439 _ D,3