REP,S0_ID,S1_ID,S0_Treatment,S1_treatment,Treatment,ID,Germination_date,Flowering_date,FT,Sow_date,Days_to_Flower
2,154,1139,W,D,D,2835,#DIV/0!,01-Jan,#DIV/0!,29-Oct,64
2,166,1161,D,D,D,2967,06-Nov,01-Jan,56,29-Oct,64
2,170,1173,D,W,D,3042,08-Nov,01-Jan,54,29-Oct,64
2,172,1178,D,D,W,3069,06-Nov,01-Jan,56,29-Oct,64
2,371,1211,W,D,D,3267,06-Nov,01-Jan,56,29-Oct,64
2,375,1239,D,D,D,3435,#DIV/0!,01-Jan,#DIV/0!,29-Oct,64
2,38,1060,W,D,D,2361,06-Nov,02-Jan,57,29-Oct,65
2,39A,1067,W,D,D,2403,#DIV/0!,02-Jan,#DIV/0!,29-Oct,65
2,39A,1071,D,D,D,2427,02-Nov,02-Jan,61,29-Oct,65
2,153,1132,W,W,D,2796,09-Nov,02-Jan,54,29-Oct,65
2,153,1134,W,D,D,2805,#DIV/0!,02-Jan,#DIV/0!,29-Oct,65
2,153,1134,W,W,W,2808,07-Nov,02-Jan,56,29-Oct,65
2,153,1135,D,D,D,2811,06-Nov,02-Jan,57,29-Oct,65
2,153,1136,D,D,W,2817,06-Nov,02-Jan,57,29-Oct,65
2,154,1140,W,W,D,2844,02-Nov,02-Jan,61,29-Oct,65
2,154,1142,D,D,D,2853,02-Nov,02-Jan,61,29-Oct,65
2,164,1155,D,W,D,2934,10-Nov,02-Jan,53,29-Oct,65
2,166,1161,D,D,W,2967,06-Nov,02-Jan,57,29-Oct,65
2,344,1197,D,D,D,3183,06-Nov,02-Jan,57,29-Oct,65
2,371,1210,W,D,D,3261,05-Nov,02-Jan,58,29-Oct,65
2,371,1211,W,W,D,3270,05-Nov,02-Jan,58,29-Oct,65
2,371,1211,W,W,W,3270,05-Nov,02-Jan,58,29-Oct,65
2,371,1214,D,D,D,3285,06-Nov, v,57,29-Oct,65
2,54,1108,W,D,D,2649,#DIV/0!,03-Jan,#DIV/0!,29-Oct,66
2,153,1136,D,D,D,2817,06-Nov,03-Jan,58,29-Oct,66
2,164,1152,W,W,W,2916,12-Nov,03-Jan,52,29-Oct,66
2,164,1154,D,W,W,2928,05-Nov,03-Jan,59,29-Oct,66
2,371,1210,W,D,W,3261,05-Nov,03-Jan,59,29-Oct,66
2,371,1215,D,W,D,3294,#DIV/0!,03-Jan,#DIV/0!,29-Oct,66
2,374,1228,W,D,D,3369,05-Nov,03-Jan,59,29-Oct,66
2,375,1236,W,D,D,3417,#DIV/0!,03-Jan,#DIV/0!,29-Oct,66
2,153,1133,W,D,D,2799,05-Nov,04-Jan,60,29-Oct,67
2,153,1135,D,W,D,2814,06-Nov,04-Jan,59,29-Oct,67
2,154,1142,D,W,W,2856,08-Nov,04-Jan,57,29-Oct,67
2,164,1152,W,W,D,2916,12-Nov,04-Jan,53,29-Oct,67
2,166,1156,W,D,W,2937,05-Nov,04-Jan,60,29-Oct,67
2,170,1168,W,D,W,3009,06-Nov,04-Jan,59,29-Oct,67
2,172,1175,W,D,D,3051,05-Nov,04-Jan,60,29-Oct,67
2,172,1178,D,D,D,3069,06-Nov,04-Jan,59,29-Oct,67
2,343,1186,W,D,W,3117,05-Nov,04-Jan,60,29-Oct,67
2,344,1194,W,W,D,3168,05-Nov,04-Jan,60,29-Oct,67
2,371,1215,D,W,W,3294,#DIV/0!,04-Jan,#DIV/0!,29-Oct,67
2,39A,1069,D,D,D,2415,02-Nov,05-Jan,64,29-Oct,68
2,39B,1076,D,D,D,2457,05-Nov,05-Jan,61,29-Oct,68
2,40,1082,D,W,D,2496,07-Nov,05-Jan,59,29-Oct,68
2,51,1100,D,D,D,2601,02-Nov,05-Jan,64,29-Oct,68
2,57,1115,W,D,D,2691,#DIV/0!,05-Jan,#DIV/0!,29-Oct,68
2,153,1134,W,W,D,2808,07-Nov,05-Jan,59,29-Oct,68
2,154,1138,W,W,D,2832,06-Nov,05-Jan,60,29-Oct,68
2,166,1160,D,D,D,2961,05-Nov,05-Jan,61,29-Oct,68
2,170,1170,W,D,D,3021,05-Nov,05-Jan,61,29-Oct,68
2,172,1175,W,W,W,3054,09-Nov,05-Jan,57,29-Oct,68
2,172,1179,D,W,D,3078,05-Nov,05-Jan,61,29-Oct,68
2,371,1212,W,W,D,3276,05-Nov,05-Jan,61,29-Oct,68
2,374,1228,W,W,D,3372,09-Nov,05-Jan,57,29-Oct,68
2,374,1232,D,W,D,3396,05-Nov,05-Jan,61,29-Oct,68
2,375,1239,D,W,D,3438,,05-Jan,,29-Oct,68
2,6,1021,D,D,D,2127,02-Nov,06-Jan,65,29-Oct,69
2,38,1061,W,D,D,2367,06-Nov,06-Jan,61,29-Oct,69
2,39A,1070,D,D,D,2421,02-Nov,06-Jan,65,29-Oct,69
2,39B,1072,W,D,D,2433,#DIV/0!,06-Jan,#DIV/0!,29-Oct,69
2,39B,1077,D,W,D,2466,08-Nov,06-Jan,59,29-Oct,69
2,49,1091,W,D,D,2547,02-Nov,06-Jan,65,29-Oct,69
2,49,1094,D,W,D,2568,05-Nov,06-Jan,62,29-Oct,69
2,153,1133,W,D,W,2799,05-Nov,06-Jan,62,29-Oct,69
2,153,1136,D,W,D,2820,05-Nov,06-Jan,62,29-Oct,69
2,154,1142,D,W,D,2856,08-Nov,06-Jan,59,29-Oct,69
2,164,1150,W,D,D,2901,05-Nov,06-Jan,62,29-Oct,69
2,167,1163,W,D,D,2979,07-Nov,06-Jan,60,29-Oct,69
2,170,1173,D,W,W,3042,08-Nov,06-Jan,59,29-Oct,69
2,343,1189,D,W,D,3138,10-Nov,06-Jan,57,29-Oct,69
2,345,1202,D,W,D,3216,05-Nov,06-Jan,62,29-Oct,69
2,349,1205,W,D,D,3231,06-Nov,06-Jan,61,29-Oct,69
2,349,1209,D,D,D,3255,05-Nov,06-Jan,62,29-Oct,69
2,349,1209,D,W,D,3258,07-Nov,06-Jan,60,29-Oct,69
2,371,1215,D,D,D,3291,05-Nov,06-Jan,62,29-Oct,69
2,371,1215,D,D,W,3291,05-Nov,06-Jan,62,29-Oct,69
2,373,1226,D,D,D,3357,05-Nov,06-Jan,62,29-Oct,69
2,375,1238,D,D,D,3429,02-Nov,06-Jan,65,29-Oct,69
2,1,1002,W,W,D,2016,05-Nov,07-Jan,63,29-Oct,70
2,3,1008,W,W,D,2052,05-Nov,07-Jan,63,29-Oct,70
2,39A,1066,W,W,D,2400,#DIV/0!,07-Jan,#DIV/0!,29-Oct,70
2,39A,1071,D,D,W,2427,02-Nov,07-Jan,66,29-Oct,70
2,39A,1071,D,W,D,2430,05-Nov,07-Jan,63,29-Oct,70
2,39B,1072,W,D,W,2433,#DIV/0!,07-Jan,#DIV/0!,29-Oct,70
2,39B,1075,D,W,D,2454,05-Nov,07-Jan,63,29-Oct,70
2,39B,1076,D,W,D,2460,06-Nov,07-Jan,62,29-Oct,70
2,39B,1077,D,D,D,2463,05-Nov,07-Jan,63,29-Oct,70
2,49,1090,W,D,D,2541,05-Nov,07-Jan,63,29-Oct,70
2,49,1093,D,D,D,2559,05-Nov,07-Jan,63,29-Oct,70
2,54,1111,D,W,D,2670,05-Nov,07-Jan,63,29-Oct,70
2,148,1121,W,D,D,2727,10-Nov,07-Jan,58,29-Oct,70
2,153,1133,W,W,W,2802,07-Nov,07-Jan,61,29-Oct,70
2,153,1135,D,D,W,2811,06-Nov,07-Jan,62,29-Oct,70
2,164,1152,W,D,W,2913,#DIV/0!,07-Jan,#DIV/0!,29-Oct,70
2,170,1171,D,D,D,3027,06-Nov,07-Jan,62,29-Oct,70
2,170,1172,D,W,D,3036,08-Nov,07-Jan,60,29-Oct,70
2,343,1189,D,W,W,3138,10-Nov,07-Jan,58,29-Oct,70
2,343,1191,D,D,D,3147,05-Nov,07-Jan,63,29-Oct,70
2,344,1197,D,D,W,3183,06-Nov,07-Jan,62,29-Oct,70
2,345,1199,W,W,D,3198,#DIV/0!,07-Jan,#DIV/0!,29-Oct,70
2,349,1206,W,D,D,3237,05-Nov,07-Jan,63,29-Oct,70
2,371,1211,W,D,W,3267,06-Nov,07-Jan,62,29-Oct,70
2,371,1212,W,D,D,3273,05-Nov,07-Jan,63,29-Oct,70
2,372,1220,D,D,D,3321,#DIV/0!,07-Jan,#DIV/0!,29-Oct,70
2,374,1230,W,D,D,3381,09-Nov,07-Jan,59,29-Oct,70
2,6,1019,W,W,D,2118,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,32,1042,W,D,D,2253,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,32,1043,W,D,D,2259,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,39A,1066,W,D,D,2397,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,39B,1072,W,W,W,2436,06-Nov,08-Jan,63,29-Oct,71
2,39B,1073,W,D,D,2439,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,39B,1073,W,W,D,2442,06-Nov,08-Jan,63,29-Oct,71
2,39B,1074,W,D,W,2445,02-Nov,08-Jan,67,29-Oct,71
2,39B,1075,D,D,W,2451,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,57,1119,D,D,D,2715,#DIV/0!,08-Jan,#DIV/0!,29-Oct,71
2,153,1137,D,W,D,2826,09-Nov,08-Jan,60,29-Oct,71
2,166,1156,W,D,D,2937,05-Nov,08-Jan,64,29-Oct,71
2,166,1159,D,D,W,2955,06-Nov,08-Jan,63,29-Oct,71
2,172,1179,D,D,W,3075,06-Nov,08-Jan,63,29-Oct,71
2,371,1212,W,D,W,3273,05-Nov,08-Jan,64,29-Oct,71
2,374,1232,D,W,W,3396,05-Nov,08-Jan,64,29-Oct,71
2,6,1018,W,W,D,2112,06-Nov,09-Jan,64,29-Oct,72
2,6,1020,W,D,D,2121,05-Nov,09-Jan,65,29-Oct,72
2,32,1043,W,W,D,2262,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,38,1060,W,D,W,2361,06-Nov,09-Jan,64,29-Oct,72
2,39A,1067,W,D,W,2403,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,39A,1069,D,W,D,2418,03-Nov,09-Jan,67,29-Oct,72
2,41,1084,W,D,D,2505,08-Nov,09-Jan,62,29-Oct,72
2,49,1092,W,D,D,2553,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,51,1097,W,W,D,2586,02-Nov,09-Jan,68,29-Oct,72
2,51,1101,D,W,D,2610,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,57,1115,W,D,W,2691,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,148,1123,D,W,W,2742,12-Nov,09-Jan,58,29-Oct,72
2,148,1124,D,D,W,2745,12-Nov,09-Jan,58,29-Oct,72
2,153,1132,W,W,W,2796,09-Nov,09-Jan,61,29-Oct,72
2,153,1135,D,W,W,2814,06-Nov,09-Jan,64,29-Oct,72
2,155,1145,W,W,D,2874,05-Nov,09-Jan,65,29-Oct,72
2,164,1155,D,D,D,2931,08-Nov,09-Jan,62,29-Oct,72
2,166,1158,W,D,D,2949,09-Nov,09-Jan,61,29-Oct,72
2,166,1158,W,W,D,2952,07-Nov,09-Jan,63,29-Oct,72
2,166,1161,D,W,D,2970,06-Nov,09-Jan,64,29-Oct,72
2,167,1163,W,D,W,2979,07-Nov,09-Jan,63,29-Oct,72
2,170,1168,W,W,D,3012,06-Nov,09-Jan,64,29-Oct,72
2,170,1172,D,D,W,3033,05-Nov,09-Jan,65,29-Oct,72
2,172,1177,D,D,W,3063,04-Nov,09-Jan,66,29-Oct,72
2,349,1207,D,W,D,3246,08-Nov,09-Jan,62,29-Oct,72
2,349,1209,D,W,W,3258,07-Nov,09-Jan,63,29-Oct,72
2,372,1221,D,W,D,3330,05-Nov,09-Jan,65,29-Oct,72
2,374,1228,W,D,W,3369,05-Nov,09-Jan,65,29-Oct,72
2,374,1230,W,W,D,3384,07-Nov,09-Jan,63,29-Oct,72
2,374,1233,D,D,D,3399,03-Nov,09-Jan,67,29-Oct,72
2,375,1236,W,D,W,3417,#DIV/0!,09-Jan,#DIV/0!,29-Oct,72
2,1,1002,W,D,D,2013,06-Nov,10-Jan,65,29-Oct,73
2,1,1004,D,W,W,2028,05-Nov,10-Jan,66,29-Oct,73
2,3,1006,W,D,D,2037,07-Nov,10-Jan,64,29-Oct,73
2,3,1007,W,D,D,2043,05-Nov,10-Jan,66,29-Oct,73
2,4,1016,D,D,D,2097,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,6,1022,D,D,D,2133,05-Nov,10-Jan,66,29-Oct,73
2,6,1023,D,W,D,2142,05-Nov,10-Jan,66,29-Oct,73
2,32,1044,W,W,D,2268,02-Nov,10-Jan,69,29-Oct,73
2,32,1047,D,W,D,2286,02-Nov,10-Jan,69,29-Oct,73
2,38,1062,W,D,D,2373,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,39A,1066,W,D,W,2397,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,39B,1072,W,W,D,2436,06-Nov,10-Jan,65,29-Oct,73
2,40,1080,W,D,D,2481,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,41,1087,D,D,D,2523,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,49,1090,W,W,D,2544,06-Nov,10-Jan,65,29-Oct,73
2,49,1094,D,D,D,2565,05-Nov,10-Jan,66,29-Oct,73
2,51,1098,W,D,D,2589,02-Nov,10-Jan,69,29-Oct,73
2,54,1108,W,D,W,2649,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,148,1121,W,D,W,2727,10-Nov,10-Jan,61,29-Oct,73
2,153,1134,W,D,W,2805,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,154,1139,W,D,W,2835,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,154,1142,D,D,W,2853,02-Nov,10-Jan,69,29-Oct,73
2,155,1144,W,D,D,2865,05-Nov,10-Jan,66,29-Oct,73
2,155,1146,W,W,D,2880,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,164,1150,W,W,D,2904,11-Nov,10-Jan,60,29-Oct,73
2,166,1159,D,D,D,2955,06-Nov,10-Jan,65,29-Oct,73
2,166,1159,D,W,D,2958,07-Nov,10-Jan,64,29-Oct,73
2,167,1164,W,D,D,2985,06-Nov,10-Jan,65,29-Oct,73
2,167,1165,D,D,D,2991,05-Nov,10-Jan,66,29-Oct,73
2,170,1169,W,D,W,3015,05-Nov,10-Jan,66,29-Oct,73
2,172,1174,W,D,W,3045,05-Nov,10-Jan,66,29-Oct,73
2,172,1175,W,D,W,3051,05-Nov,10-Jan,66,29-Oct,73
2,172,1175,W,W,D,3054,09-Nov,10-Jan,62,29-Oct,73
2,172,1177,D,D,D,3063,04-Nov,10-Jan,67,29-Oct,73
2,172,1177,D,W,D,3066,05-Nov,10-Jan,66,29-Oct,73
2,344,1197,D,W,W,3186,05-Nov,10-Jan,66,29-Oct,73
2,345,1203,D,D,D,3219,05-Nov,10-Jan,66,29-Oct,73
2,349,1208,D,W,W,3252,06-Nov,10-Jan,65,29-Oct,73
2,371,1213,D,D,W,3279,05-Nov,10-Jan,66,29-Oct,73
2,374,1228,W,W,W,3372,09-Nov,10-Jan,62,29-Oct,73
2,374,1232,D,D,D,3393,11-Nov,10-Jan,60,29-Oct,73
2,375,1235,W,D,D,3411,#DIV/0!,10-Jan,#DIV/0!,29-Oct,73
2,375,1237,D,D,D,3423,02-Nov,10-Jan,69,29-Oct,73
2,1,1004,D,W,D,2028,05-Nov,11-Jan,67,29-Oct,74
2,4,1017,D,W,D,2106,#DIV/0!,11-Jan,#DIV/0!,29-Oct,74
2,6,1020,W,W,D,2124,02-Nov,11-Jan,70,29-Oct,74
2,32,1045,D,D,D,2271,31-Oct,11-Jan,72,29-Oct,74
2,32,1047,D,W,W,2286,02-Nov,11-Jan,70,29-Oct,74
2,35,1048,W,D,D,2289,02-Nov,11-Jan,70,29-Oct,74
2,37,1055,W,W,D,2334,05-Nov,11-Jan,67,29-Oct,74
2,38,1061,W,D,W,2367,06-Nov,11-Jan,66,29-Oct,74
2,39A,1067,W,W,W,2406,09-Nov,11-Jan,63,29-Oct,74
2,39A,1071,D,W,W,2430,05-Nov,11-Jan,67,29-Oct,74
2,39B,1074,W,D,D,2445,02-Nov,11-Jan,70,29-Oct,74
2,39B,1077,D,W,W,2466,08-Nov,11-Jan,64,29-Oct,74
2,49,1092,W,D,W,2553,#DIV/0!,11-Jan,#DIV/0!,29-Oct,74
2,49,1095,D,W,D,2574,04-Nov,11-Jan,68,29-Oct,74
2,57,1114,W,W,D,2688,05-Nov,11-Jan,67,29-Oct,74
2,148,1123,D,D,D,2739,05-Nov,11-Jan,67,29-Oct,74
2,152,1127,W,D,D,2763,06-Nov,11-Jan,66,29-Oct,74
2,152,1128,W,D,D,2769,06-Nov,11-Jan,66,29-Oct,74
2,164,1153,D,W,D,2922,07-Nov,11-Jan,65,29-Oct,74
2,166,1157,W,D,D,2943,07-Nov,11-Jan,65,29-Oct,74
2,166,1157,W,D,W,2943,07-Nov,11-Jan,65,29-Oct,74
2,166,1157,W,W,W,2946,08-Nov,11-Jan,64,29-Oct,74
2,166,1159,D,W,W,2958,07-Nov,11-Jan,65,29-Oct,74
2,170,1169,W,W,W,3018,07-Nov,11-Jan,65,29-Oct,74
2,170,1170,W,W,D,3024,05-Nov,11-Jan,67,29-Oct,74
2,170,1170,W,W,W,3024,05-Nov,11-Jan,67,29-Oct,74
2,343,1190,D,D,W,3141,08-Nov,11-Jan,64,29-Oct,74
2,349,1208,D,D,D,3249,11-Nov,11-Jan,61,29-Oct,74
2,349,1209,D,D,W,3255,05-Nov,11-Jan,67,29-Oct,74
2,371,1212,W,W,W,3276,05-Nov,11-Jan,67,29-Oct,74
2,371,1213,D,W,D,3282,07-Nov,11-Jan,65,29-Oct,74
2,373,1226,D,D,W,3357,05-Nov,11-Jan,67,29-Oct,74
2,374,1231,D,W,D,3390,09-Nov,11-Jan,63,29-Oct,74
2,375,1234,W,D,D,3405,02-Nov,11-Jan,70,29-Oct,74
2,1,1000,W,D,D,2001,06-Nov,12-Jan,67,29-Oct,75
2,1,1000,W,D,W,2001,06-Nov,12-Jan,67,29-Oct,75
2,1,1000,W,W,D,2004,05-Nov,12-Jan,68,29-Oct,75
2,4,1015,D,D,D,2091,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,32,1046,D,D,D,2277,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,32,1046,D,W,D,2280,01-Nov,12-Jan,72,29-Oct,75
2,35,1053,D,W,D,2322,05-Nov,12-Jan,68,29-Oct,75
2,37,1056,W,W,W,2340,04-Nov,12-Jan,69,29-Oct,75
2,38,1060,W,W,D,2364,06-Nov,12-Jan,67,29-Oct,75
2,38,1064,D,W,D,2388,06-Nov,12-Jan,67,29-Oct,75
2,38,1065,D,D,D,2391,05-Nov,12-Jan,68,29-Oct,75
2,39B,1073,W,W,W,2442,06-Nov,12-Jan,67,29-Oct,75
2,39B,1076,D,W,W,2460,06-Nov,12-Jan,67,29-Oct,75
2,40,1082,D,D,D,2493,05-Nov,12-Jan,68,29-Oct,75
2,41,1084,W,W,D,2508,05-Nov,12-Jan,68,29-Oct,75
2,49,1091,W,W,D,2550,05-Nov,12-Jan,68,29-Oct,75
2,49,1095,D,D,D,2571,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,51,1096,W,D,D,2577,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,51,1100,D,D,W,2601,02-Nov,12-Jan,71,29-Oct,75
2,51,1100,D,W,D,2604,05-Nov,12-Jan,68,29-Oct,75
2,152,1128,W,D,W,2769,06-Nov,12-Jan,67,29-Oct,75
2,153,1137,D,W,W,2826,09-Nov,12-Jan,64,29-Oct,75
2,155,1145,W,D,D,2871,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,164,1153,D,D,W,2919,06-Nov,12-Jan,67,29-Oct,75
2,164,1153,D,W,W,2922,07-Nov,12-Jan,66,29-Oct,75
2,166,1160,D,W,D,2964,06-Nov,12-Jan,67,29-Oct,75
2,167,1162,W,W,D,2976,11-Nov,12-Jan,62,29-Oct,75
2,167,1167,D,D,D,3003,09-Nov,12-Jan,64,29-Oct,75
2,167,1167,D,D,W,3003,09-Nov,12-Jan,64,29-Oct,75
2,170,1168,W,W,W,3012,06-Nov,12-Jan,67,29-Oct,75
2,170,1169,W,D,D,3015,05-Nov,12-Jan,68,29-Oct,75
2,170,1171,D,D,W,3027,06-Nov,12-Jan,67,29-Oct,75
2,343,1187,W,D,D,3123,05-Nov,12-Jan,68,29-Oct,75
2,344,1195,D,D,W,3171,03-Nov,12-Jan,70,29-Oct,75
2,349,1204,W,W,W,3228,06-Nov,12-Jan,67,29-Oct,75
2,349,1208,D,W,D,3252,06-Nov,12-Jan,67,29-Oct,75
2,371,1214,D,D,W,3285,06-Nov,12-Jan,67,29-Oct,75
2,371,1214,D,W,D,3288,05-Nov,12-Jan,68,29-Oct,75
2,372,1219,D,W,D,3318,06-Nov,12-Jan,67,29-Oct,75
2,372,1220,D,D,W,3321,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,372,1220,D,W,D,3324,05-Nov,12-Jan,68,29-Oct,75
2,374,1231,D,D,D,3387,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,375,1234,W,W,D,3408,05-Nov,12-Jan,68,29-Oct,75
2,375,1237,D,D,W,3423,02-Nov,12-Jan,71,29-Oct,75
2,375,1239,D,D,W,3435,#DIV/0!,12-Jan,#DIV/0!,29-Oct,75
2,1,1001,W,D,D,2007,05-Nov,13-Jan,69,29-Oct,76
2,1,1003,D,W,D,2022,05-Nov,13-Jan,69,29-Oct,76
2,1,1005,D,W,D,2034,05-Nov,13-Jan,69,29-Oct,76
2,3,1008,W,D,D,2049,08-Nov,13-Jan,66,29-Oct,76
2,4,1017,D,W,W,2106,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,32,1043,W,D,W,2259,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,35,1053,D,D,D,2319,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,39A,1066,W,W,W,2400,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,39A,1067,W,W,D,2406,09-Nov,13-Jan,65,29-Oct,76
2,39B,1076,D,D,W,2457,05-Nov,13-Jan,69,29-Oct,76
2,39B,1077,D,D,W,2463,05-Nov,13-Jan,69,29-Oct,76
2,40,1083,D,W,W,2502,06-Nov,13-Jan,68,29-Oct,76
2,41,1088,D,D,D,2529,08-Nov,13-Jan,66,29-Oct,76
2,51,1096,W,W,D,2580,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,51,1099,D,W,D,2598,05-Nov,13-Jan,69,29-Oct,76
2,51,1101,D,D,D,2607,02-Nov,13-Jan,72,29-Oct,76
2,57,1116,W,W,D,2700,#DIV/0!,13-Jan,#DIV/0!,29-Oct,76
2,152,1127,W,D,W,2763,06-Nov,13-Jan,68,29-Oct,76
2,154,1139,W,W,W,2838,05-Nov,13-Jan,69,29-Oct,76
2,166,1156,W,W,W,2940,10-Nov,13-Jan,64,29-Oct,76
2,166,1157,W,W,D,2946,08-Nov,13-Jan,66,29-Oct,76
2,167,1163,W,W,D,2982,09-Nov,13-Jan,65,29-Oct,76
2,167,1166,D,W,D,3000,09-Nov,13-Jan,65,29-Oct,76
2,170,1173,D,D,D,3039,06-Nov,13-Jan,68,29-Oct,76
2,172,1174,W,W,W,3048,08-Nov,13-Jan,66,29-Oct,76
2,343,1189,D,D,D,3135,10-Nov,13-Jan,64,29-Oct,76
2,343,1190,D,D,D,3141,08-Nov,13-Jan,66,29-Oct,76
2,345,1198,W,W,D,3192,06-Nov,13-Jan,68,29-Oct,76
2,349,1204,W,D,W,3225,07-Nov,13-Jan,67,29-Oct,76
2,373,1226,D,W,D,3360,08-Nov,13-Jan,66,29-Oct,76
2,374,1229,W,W,D,3378,05-Nov,13-Jan,69,29-Oct,76
2,375,1238,D,W,D,3432,02-Nov,13-Jan,72,29-Oct,76
2,1,1005,D,W,W,2034,05-Nov,14-Jan,70,29-Oct,77
2,3,1006,W,W,D,2040,05-Nov,14-Jan,70,29-Oct,77
2,4,1013,W,D,D,2079,05-Nov,14-Jan,70,29-Oct,77
2,32,1042,W,D,W,2253,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,35,1048,W,W,D,2292,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,35,1052,D,W,D,2316,05-Nov,14-Jan,70,29-Oct,77
