REP,S0_ID,S1_ID,S0_Treatment,S1_treatment,Treatment,ID,Germination_date,Flowering_date,FT,Sow_date,Days_to_Flower
2,39A,1070,D,D,W,2421,02-Nov,14-Jan,73,29-Oct,77
2,39B,1073,W,D,W,2439,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,39B,1074,W,W,D,2448,05-Nov,14-Jan,70,29-Oct,77
2,41,1089,D,D,W,2535,05-Nov,14-Jan,70,29-Oct,77
2,49,1090,W,D,W,2541,05-Nov,14-Jan,70,29-Oct,77
2,49,1091,W,D,W,2547,02-Nov,14-Jan,73,29-Oct,77
2,49,1091,W,W,W,2550,05-Nov,14-Jan,70,29-Oct,77
2,49,1093,D,D,W,2559,05-Nov,14-Jan,70,29-Oct,77
2,51,1099,D,D,D,2595,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,52,1102,W,W,D,2616,04-Nov,14-Jan,71,29-Oct,77
2,54,1112,D,D,D,2673,05-Nov,14-Jan,70,29-Oct,77
2,155,1145,W,D,W,2871,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,166,1156,W,W,D,2940,10-Nov,14-Jan,65,29-Oct,77
2,343,1188,W,D,W,3129,06-Nov,14-Jan,69,29-Oct,77
2,345,1201,D,W,D,3210,44510,14-Jan,05-Mar,29-Oct,77
2,349,1204,W,D,D,3225,07-Nov,14-Jan,68,29-Oct,77
2,349,1205,W,W,W,3234,09-Nov,14-Jan,66,29-Oct,77
2,371,1213,D,W,W,3282,07-Nov,14-Jan,68,29-Oct,77
2,372,1218,W,D,D,3309,05-Nov,14-Jan,70,29-Oct,77
2,372,1221,D,D,D,3327,06-Nov,14-Jan,69,29-Oct,77
2,373,1222,W,W,D,3336,09-Nov,14-Jan,66,29-Oct,77
2,374,1233,D,D,W,3399,03-Nov,14-Jan,72,29-Oct,77
2,375,1235,W,W,D,3414,#DIV/0!,14-Jan,#DIV/0!,29-Oct,77
2,1,1004,D,D,W,2025,05-Nov,15-Jan,71,29-Oct,78
2,3,1007,W,D,W,2043,05-Nov,15-Jan,71,29-Oct,78
2,7,1029,D,D,D,2175,02-Nov,15-Jan,74,29-Oct,78
2,32,1047,D,D,D,2283,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,35,1050,W,D,D,2301,02-Nov,15-Jan,74,29-Oct,78
2,35,1051,D,W,D,2310,05-Nov,15-Jan,71,29-Oct,78
2,38,1060,W,W,W,2364,06-Nov,15-Jan,70,29-Oct,78
2,41,1086,W,D,D,2517,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,51,1098,W,D,W,2589,02-Nov,15-Jan,74,29-Oct,78
2,51,1099,D,W,W,2598,05-Nov,15-Jan,71,29-Oct,78
2,57,1116,W,D,D,2697,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,57,1117,D,D,D,2703,07-Nov,15-Jan,69,29-Oct,78
2,57,1117,D,W,W,2706,08-Nov,15-Jan,68,29-Oct,78
2,57,1118,D,D,D,2709,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,57,1119,D,W,D,2718,07-Nov,15-Jan,69,29-Oct,78
2,152,1131,D,W,D,2790,10-Nov,15-Jan,66,29-Oct,78
2,153,1137,D,D,W,2823,07-Nov,15-Jan,69,29-Oct,78
2,155,1147,D,D,W,2883,02-Nov,15-Jan,74,29-Oct,78
2,164,1153,D,D,D,2919,06-Nov,15-Jan,70,29-Oct,78
2,164,1155,D,D,W,2931,08-Nov,15-Jan,68,29-Oct,78
2,164,1155,D,W,W,2934,10-Nov,15-Jan,66,29-Oct,78
2,166,1160,D,W,W,2964,06-Nov,15-Jan,70,29-Oct,78
2,166,1161,D,W,W,2970,06-Nov,15-Jan,70,29-Oct,78
2,167,1162,W,D,D,2973,10-Nov,15-Jan,66,29-Oct,78
2,167,1163,W,W,W,2982,09-Nov,15-Jan,67,29-Oct,78
2,167,1165,D,W,D,2994,09-Nov,15-Jan,67,29-Oct,78
2,167,1166,D,D,D,2997,08-Nov,15-Jan,68,29-Oct,78
2,170,1171,D,W,W,3030,05-Nov,15-Jan,71,29-Oct,78
2,344,1193,W,D,D,3159,12-Nov,15-Jan,64,29-Oct,78
2,344,1194,W,W,W,3168,05-Nov,15-Jan,71,29-Oct,78
2,345,1198,W,D,D,3189,04-Nov,15-Jan,72,29-Oct,78
2,345,1199,W,W,W,3198,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,345,1200,W,W,D,3204,05-Nov,15-Jan,71,29-Oct,78
2,349,1205,W,D,W,3231,06-Nov,15-Jan,70,29-Oct,78
2,372,1220,D,W,W,3324,05-Nov,15-Jan,71,29-Oct,78
2,372,1221,D,W,W,3330,05-Nov,15-Jan,71,29-Oct,78
2,374,1229,W,D,D,3375,06-Nov,15-Jan,70,29-Oct,78
2,374,1231,D,D,W,3387,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,375,1234,W,D,W,3405,02-Nov,15-Jan,74,29-Oct,78
2,375,1234,W,W,W,3408,05-Nov,15-Jan,71,29-Oct,78
2,375,1237,D,W,D,3426,#DIV/0!,15-Jan,#DIV/0!,29-Oct,78
2,1,1002,W,W,W,2016,05-Nov,16-Jan,72,29-Oct,79
2,1,1003,D,D,W,2019,#DIV/0!,16-Jan,#DIV/0!,29-Oct,79
2,1,1003,D,W,W,2022,05-Nov,16-Jan,72,29-Oct,79
2,3,1008,W,D,W,2049,08-Nov,16-Jan,69,29-Oct,79
2,3,1011,D,W,D,2070,07-Nov,16-Jan,70,29-Oct,79
2,6,1023,D,W,W,2142,05-Nov,16-Jan,72,29-Oct,79
2,7,1024,W,W,D,2148,05-Nov,16-Jan,72,29-Oct,79
2,7,1025,W,D,D,2151,#DIV/0!,16-Jan,#DIV/0!,29-Oct,79
2,7,1026,W,D,D,2157,02-Nov,16-Jan,75,29-Oct,79
2,38,1065,D,W,D,2394,15-Nov,16-Jan,62,29-Oct,79
2,39A,1068,W,W,W,2412,05-Nov,16-Jan,72,29-Oct,79
2,39A,1069,D,D,W,2415,02-Nov,16-Jan,75,29-Oct,79
2,39A,1070,D,W,D,2424,#DIV/0!,16-Jan,#DIV/0!,29-Oct,79
2,40,1078,W,W,D,2472,05-Nov,16-Jan,72,29-Oct,79
2,40,1081,D,D,D,2487,07-Nov,16-Jan,70,29-Oct,79
2,49,1094,D,W,W,2568,05-Nov,16-Jan,72,29-Oct,79
2,51,1101,D,D,W,2607,02-Nov,16-Jan,75,29-Oct,79
2,57,1118,D,D,W,2709,#DIV/0!,16-Jan,#DIV/0!,29-Oct,79
2,153,1133,W,W,D,2802,07-Nov,16-Jan,70,29-Oct,79
2,154,1139,W,W,D,2838,05-Nov,16-Jan,72,29-Oct,79
2,155,1145,W,W,W,2874,05-Nov,16-Jan,72,29-Oct,79
2,167,1165,D,D,W,2991,05-Nov,16-Jan,72,29-Oct,79
2,170,1170,W,D,W,3021,05-Nov,16-Jan,72,29-Oct,79
2,344,1192,W,D,D,3153,06-Nov,16-Jan,71,29-Oct,79
2,344,1192,W,D,W,3153,06-Nov,16-Jan,71,29-Oct,79
2,345,1199,W,D,D,3195,08-Nov,16-Jan,69,29-Oct,79
2,345,1202,D,D,W,3213,09-Nov,16-Jan,68,29-Oct,79
2,345,1203,D,D,W,3219,05-Nov,16-Jan,72,29-Oct,79
2,349,1207,D,D,D,3243,05-Nov,16-Jan,72,29-Oct,79
2,349,1207,D,W,W,3246,08-Nov,16-Jan,69,29-Oct,79
2,374,1232,D,D,W,3393,11-Nov,16-Jan,66,29-Oct,79
2,1,1002,W,D,W,2013,06-Nov,17-Jan,72,29-Oct,80
2,3,1006,W,D,W,2037,07-Nov,17-Jan,71,29-Oct,80
2,3,1010,D,W,D,2064,05-Nov,17-Jan,73,29-Oct,80
2,4,1014,W,W,D,2088,03-Nov,17-Jan,75,29-Oct,80
2,4,1017,D,D,D,2103,05-Nov,17-Jan,73,29-Oct,80
2,32,1043,W,W,W,2262,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,35,1050,W,W,D,2304,05-Nov,17-Jan,73,29-Oct,80
2,38,1061,W,W,D,2370,05-Nov,17-Jan,73,29-Oct,80
2,38,1062,W,D,W,2373,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,39A,1068,W,D,D,2409,05-Nov,17-Jan,73,29-Oct,80
2,39A,1068,W,D,W,2409,05-Nov,17-Jan,73,29-Oct,80
2,39B,1074,W,W,W,2448,05-Nov,17-Jan,73,29-Oct,80
2,39B,1075,D,W,W,2454,05-Nov,17-Jan,73,29-Oct,80
2,40,1078,W,D,D,2469,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,49,1095,D,W,W,2574,04-Nov,17-Jan,74,29-Oct,80
2,51,1099,D,D,W,2595,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,52,1103,W,W,D,2622,10-Nov,17-Jan,68,29-Oct,80
2,52,1103,W,W,W,2622,10-Nov,17-Jan,68,29-Oct,80
2,57,1116,W,W,W,2700,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,148,1125,D,W,D,2754,10-Nov,17-Jan,68,29-Oct,80
2,154,1138,W,W,W,2832,06-Nov,17-Jan,72,29-Oct,80
2,155,1144,W,W,W,2868,05-Nov,17-Jan,73,29-Oct,80
2,155,1149,D,D,D,2895,02-Nov,17-Jan,76,29-Oct,80
2,166,1160,D,D,W,2961,05-Nov,17-Jan,73,29-Oct,80
2,172,1177,D,W,W,3066,05-Nov,17-Jan,73,29-Oct,80
2,343,1186,W,W,D,3120,06-Nov,17-Jan,72,29-Oct,80
2,343,1190,D,W,W,3144,05-Nov,17-Jan,73,29-Oct,80
2,343,1191,D,D,W,3147,05-Nov,17-Jan,73,29-Oct,80
2,345,1202,D,D,D,3213,09-Nov,17-Jan,69,29-Oct,80
2,349,1206,W,W,D,3240,06-Nov,17-Jan,72,29-Oct,80
2,371,1214,D,W,W,3288,05-Nov,17-Jan,73,29-Oct,80
2,372,1221,D,D,W,3327,06-Nov,17-Jan,72,29-Oct,80
2,373,1225,D,W,D,3354,08-Nov,17-Jan,70,29-Oct,80
2,374,1231,D,W,W,3390,09-Nov,17-Jan,69,29-Oct,80
2,374,1233,D,W,D,3402,12-Nov,17-Jan,66,29-Oct,80
2,375,1235,W,D,W,3411,#DIV/0!,17-Jan,#DIV/0!,29-Oct,80
2,1,1001,W,W,D,2010,06-Nov,18-Jan,73,29-Oct,81
2,1,1001,W,W,W,2010,06-Nov,18-Jan,73,29-Oct,81
2,1,1005,D,D,W,2031,05-Nov,18-Jan,74,29-Oct,81
2,3,1007,W,W,W,2046,05-Nov,18-Jan,74,29-Oct,81
2,3,1010,D,W,W,2064,05-Nov,18-Jan,74,29-Oct,81
2,28,1035,D,W,D,2214,05-Nov,18-Jan,74,29-Oct,81
2,32,1047,D,D,W,2283,#DIV/0!,18-Jan,#DIV/0!,29-Oct,81
2,38,1063,D,D,D,2379,#DIV/0!,18-Jan,#DIV/0!,29-Oct,81
2,40,1081,D,W,D,2490,05-Nov,18-Jan,74,29-Oct,81
2,41,1089,D,W,D,2538,10-Nov,18-Jan,69,29-Oct,81
2,51,1096,W,W,W,2580,#DIV/0!,18-Jan,#DIV/0!,29-Oct,81
2,51,1097,W,W,W,2586,02-Nov,18-Jan,77,29-Oct,81
2,52,1104,W,D,D,2625,04-Nov,18-Jan,75,29-Oct,81
2,57,1114,W,W,W,2688,05-Nov,18-Jan,74,29-Oct,81
2,57,1117,D,W,D,2706,08-Nov,18-Jan,71,29-Oct,81
2,57,1119,D,D,W,2715,#DIV/0!,18-Jan,#DIV/0!,29-Oct,81
2,57,1119,D,W,W,2718,07-Nov,18-Jan,72,29-Oct,81
2,152,1126,W,D,W,2757,05-Nov,18-Jan,74,29-Oct,81
2,152,1126,W,W,D,2760,09-Nov,18-Jan,70,29-Oct,81
2,153,1136,D,W,W,2820,05-Nov,18-Jan,74,29-Oct,81
2,154,1141,D,W,D,2850,06-Nov,18-Jan,73,29-Oct,81
2,155,1144,W,D,W,2865,05-Nov,18-Jan,74,29-Oct,81
2,155,1146,W,D,D,2877,02-Nov,18-Jan,77,29-Oct,81
2,155,1147,D,D,D,2883,02-Nov,18-Jan,77,29-Oct,81
2,155,1147,D,W,D,2886,02-Nov,18-Jan,77,29-Oct,81
2,155,1148,D,W,D,2892,#DIV/0!,18-Jan,#DIV/0!,29-Oct,81
2,164,1151,W,D,W,2907,05-Nov,18-Jan,74,29-Oct,81
2,167,1164,W,D,W,2985,06-Nov,18-Jan,73,29-Oct,81
2,167,1164,W,W,W,2988,10-Nov,18-Jan,69,29-Oct,81
2,167,1165,D,W,W,2994,09-Nov,18-Jan,70,29-Oct,81
2,167,1167,D,W,D,3006,09-Nov,18-Jan,70,29-Oct,81
2,170,1172,D,W,W,3036,08-Nov,18-Jan,71,29-Oct,81
2,172,1174,W,D,D,3045,05-Nov,18-Jan,74,29-Oct,81
2,172,1174,W,W,D,3048,08-Nov,18-Jan,71,29-Oct,81
2,172,1178,D,W,W,3072,13-Nov,18-Jan,66,29-Oct,81
2,342,1180,W,D,D,3081,07-Nov,18-Jan,72,29-Oct,81
2,342,1185,D,D,D,3111,05-Nov,18-Jan,74,29-Oct,81
2,342,1185,D,W,D,3114,07-Nov,18-Jan,72,29-Oct,81
2,342,1185,D,W,W,3114,07-Nov,18-Jan,72,29-Oct,81
2,343,1188,W,W,D,3132,05-Nov,18-Jan,74,29-Oct,81
2,343,1191,D,W,D,3150,15-Nov,18-Jan,64,29-Oct,81
2,372,1216,W,D,D,3297,05-Nov,18-Jan,74,29-Oct,81
2,372,1216,W,W,D,3300,06-Nov,18-Jan,73,29-Oct,81
2,372,1217,W,W,D,3306,05-Nov,18-Jan,74,29-Oct,81
2,372,1219,D,D,D,3315,05-Nov,18-Jan,74,29-Oct,81
2,373,1223,W,D,D,3339,07-Nov,18-Jan,72,29-Oct,81
2,374,1229,W,W,W,3378,05-Nov,18-Jan,74,29-Oct,81
2,3,1009,D,W,D,2058,05-Nov,19-Jan,75,29-Oct,82
2,4,1015,D,D,W,2091,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,4,1016,D,D,W,2097,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,7,1027,D,W,W,2166,01-Nov,19-Jan,79,29-Oct,82
2,32,1045,D,D,W,2271,31-Oct,19-Jan,80,29-Oct,82
2,35,1049,W,D,D,2295,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,35,1053,D,W,W,2322,05-Nov,19-Jan,75,29-Oct,82
2,37,1054,W,D,W,2325,05-Nov,19-Jan,75,29-Oct,82
2,37,1054,W,W,D,2328,06-Nov,19-Jan,74,29-Oct,82
2,37,1058,D,D,D,2349,04-Nov,19-Jan,76,29-Oct,82
2,39A,1069,D,W,W,2418,03-Nov,19-Jan,77,29-Oct,82
2,39A,1070,D,W,W,2424,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,40,1079,W,D,D,2475,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,40,1082,D,W,W,2496,07-Nov,19-Jan,73,29-Oct,82
2,41,1084,W,D,W,2505,08-Nov,19-Jan,72,29-Oct,82
2,41,1085,W,W,D,2514,06-Nov,19-Jan,74,29-Oct,82
2,49,1092,W,W,D,2556,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,51,1101,D,W,W,2610,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,52,1104,W,W,D,2628,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,52,1106,D,W,D,2640,02-Nov,19-Jan,78,29-Oct,82
2,52,1107,D,D,W,2643,02-Nov,19-Jan,78,29-Oct,82
2,54,1110,W,D,D,2661,02-Nov,19-Jan,78,29-Oct,82
2,57,1116,W,D,W,2697,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,148,1125,D,D,D,2751,11-Nov,19-Jan,69,29-Oct,82
2,152,1130,D,D,W,2781,#DIV/0!,19-Jan,#DIV/0!,29-Oct,82
2,154,1140,W,W,W,2844,02-Nov,19-Jan,78,29-Oct,82
2,155,1148,D,D,D,2889,02-Nov,19-Jan,78,29-Oct,82
2,164,1150,W,W,W,2904,11-Nov,19-Jan,69,29-Oct,82
2,166,1158,W,W,W,2952,07-Nov,19-Jan,73,29-Oct,82
2,167,1164,W,W,D,2988,10-Nov,19-Jan,70,29-Oct,82
2,172,1178,D,W,D,3072,13-Nov,19-Jan,67,29-Oct,82
2,342,1183,D,W,D,3102,06-Nov,19-Jan,74,29-Oct,82
2,345,1198,W,W,W,3192,06-Nov,19-Jan,74,29-Oct,82
2,345,1200,W,D,D,3201,12-Nov,19-Jan,68,29-Oct,82
2,349,1205,W,W,D,3234,09-Nov,19-Jan,71,29-Oct,82
2,349,1206,W,D,W,3237,05-Nov,19-Jan,75,29-Oct,82
2,372,1219,D,W,W,3318,06-Nov,19-Jan,74,29-Oct,82
2,373,1222,W,D,W,3333,09-Nov,19-Jan,71,29-Oct,82
2,373,1227,D,W,D,3366,13-Nov,19-Jan,67,29-Oct,82
2,374,1230,W,W,W,3384,07-Nov,19-Jan,73,29-Oct,82
2,375,1238,D,W,W,3432,02-Nov,19-Jan,78,29-Oct,82
2,1,1000,W,W,W,2004,05-Nov,20-Jan,76,29-Oct,83
2,4,1012,W,W,D,2076,18-Nov,20-Jan,63,29-Oct,83
2,4,1015,D,W,D,2094,04-Nov,20-Jan,77,29-Oct,83
2,6,1019,W,W,W,2118,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,6,1021,D,W,D,2130,02-Nov,20-Jan,79,29-Oct,83
2,6,1022,D,W,D,2136,06-Nov,20-Jan,75,29-Oct,83
2,6,1023,D,D,W,2139,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,29,1039,D,D,D,2235,05-Nov,20-Jan,76,29-Oct,83
2,32,1044,W,W,W,2268,02-Nov,20-Jan,79,29-Oct,83
2,35,1048,W,W,W,2292,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,35,1049,W,W,D,2298,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,35,1050,W,W,W,2304,05-Nov,20-Jan,76,29-Oct,83
2,35,1051,D,D,D,2307,05-Nov,20-Jan,76,29-Oct,83
2,35,1052,D,D,D,2313,07-Nov,20-Jan,74,29-Oct,83
2,35,1053,D,D,W,2319,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,37,1055,W,D,D,2331,05-Nov,20-Jan,76,29-Oct,83
2,38,1063,D,W,D,2382,04-Nov,20-Jan,77,29-Oct,83
2,38,1064,D,W,W,2388,06-Nov,20-Jan,75,29-Oct,83
2,39A,1068,W,W,D,2412,05-Nov,20-Jan,76,29-Oct,83
2,40,1083,D,D,W,2499,07-Nov,20-Jan,74,29-Oct,83
2,49,1090,W,W,W,2544,06-Nov,20-Jan,75,29-Oct,83
2,51,1097,W,D,D,2583,02-Nov,20-Jan,79,29-Oct,83
2,52,1102,W,W,W,2616,04-Nov,20-Jan,77,29-Oct,83
2,148,1123,D,W,D,2742,12-Nov,20-Jan,69,29-Oct,83
2,152,1126,W,D,D,2757,05-Nov,20-Jan,76,29-Oct,83
2,152,1127,W,W,D,2766,14-Nov,20-Jan,67,29-Oct,83
2,152,1130,D,W,D,2784,07-Nov,20-Jan,74,29-Oct,83
2,155,1144,W,W,D,2868,05-Nov,20-Jan,76,29-Oct,83
2,155,1146,W,W,W,2880,#DIV/0!,20-Jan,#DIV/0!,29-Oct,83
2,155,1149,D,D,W,2895,02-Nov,20-Jan,79,29-Oct,83
2,166,1158,W,D,W,2949,09-Nov,20-Jan,72,29-Oct,83
2,343,1187,W,W,W,3126,06-Nov,20-Jan,75,29-Oct,83
2,344,1193,W,D,W,3159,12-Nov,20-Jan,69,29-Oct,83
2,372,1217,W,W,W,3306,05-Nov,20-Jan,76,29-Oct,83
2,372,1218,W,D,W,3309,05-Nov,20-Jan,76,29-Oct,83
2,372,1218,W,W,D,3312,05-Nov,20-Jan,76,29-Oct,83
2,373,1227,D,W,W,3366,13-Nov,20-Jan,68,29-Oct,83
2,1,1001,W,D,W,2007,05-Nov,21-Jan,77,29-Oct,84
2,3,1009,D,D,D,2055,06-Nov,21-Jan,76,29-Oct,84
2,4,1013,W,W,D,2082,02-Nov,21-Jan,80,29-Oct,84
2,6,1020,W,W,W,2124,02-Nov,21-Jan,80,29-Oct,84
2,7,1024,W,D,W,2145,#DIV/0!,21-Jan,#DIV/0!,29-Oct,84
2,7,1026,W,W,D,2160,02-Nov,21-Jan,80,29-Oct,84
2,7,1027,D,D,D,2163,02-Nov,21-Jan,80,29-Oct,84
2,29,1037,W,W,D,2226,05-Nov,21-Jan,77,29-Oct,84
2,32,1042,W,W,D,2256,#DIV/0!,21-Jan,#DIV/0!,29-Oct,84
2,35,1051,D,D,W,2307,05-Nov,21-Jan,77,29-Oct,84
2,35,1051,D,W,W,2310,05-Nov,21-Jan,77,29-Oct,84
2,37,1056,W,D,D,2337,05-Nov,21-Jan,77,29-Oct,84
2,37,1056,W,W,D,2340,04-Nov,21-Jan,78,29-Oct,84
2,38,1064,D,D,D,2385,#DIV/0!,21-Jan,#DIV/0!,29-Oct,84
2,41,1085,W,W,W,2514,06-Nov,21-Jan,76,29-Oct,84
2,51,1096,W,D,W,2577,#DIV/0!,21-Jan,#DIV/0!,29-Oct,84
2,51,1098,W,W,D,2592,05-Nov,21-Jan,77,29-Oct,84
2,52,1107,D,D,D,2643,02-Nov,21-Jan,80,29-Oct,84
2,54,1111,D,D,D,2667,#DIV/0!,21-Jan,#DIV/0!,29-Oct,84
2,148,1125,D,D,W,2751,11-Nov,21-Jan,71,29-Oct,84
2,153,1137,D,D,D,2823,07-Nov,21-Jan,75,29-Oct,84
2,155,1146,W,D,W,2877,02-Nov,21-Jan,80,29-Oct,84
2,343,1187,W,W,D,3126,06-Nov,21-Jan,76,29-Oct,84
2,345,1200,W,W,W,3204,05-Nov,21-Jan,77,29-Oct,84
2,372,1219,D,D,W,3315,05-Nov,21-Jan,77,29-Oct,84
2,373,1222,W,D,D,3333,09-Nov,21-Jan,73,29-Oct,84
2,3,1008,W,W,W,2052,05-Nov,22-Jan,78,29-Oct,85
2,4,1015,D,W,W,2094,04-Nov,22-Jan,79,29-Oct,85
2,4,1016,D,W,D,2100,11-Nov,22-Jan,72,29-Oct,85
2,4,1017,D,D,W,2103,05-Nov,22-Jan,78,29-Oct,85
2,6,1023,D,D,D,2139,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
2,7,1028,D,W,D,2172,01-Nov,22-Jan,82,29-Oct,85
2,28,1030,W,D,D,2181,04-Nov,22-Jan,79,29-Oct,85
2,28,1031,W,D,D,2187,06-Nov,22-Jan,77,29-Oct,85
2,29,1036,W,W,D,2220,08-Nov,22-Jan,75,29-Oct,85
2,32,1042,W,W,W,2256,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
2,32,1046,D,D,W,2277,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
2,37,1057,D,W,W,2346,04-Nov,22-Jan,79,29-Oct,85
2,38,1061,W,W,W,2370,05-Nov,22-Jan,78,29-Oct,85
2,40,1083,D,W,D,2502,06-Nov,22-Jan,77,29-Oct,85
2,41,1086,W,W,D,2520,08-Nov,22-Jan,75,29-Oct,85
2,41,1088,D,W,D,2532,08-Nov,22-Jan,75,29-Oct,85
2,49,1095,D,D,W,2571,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
2,54,1112,D,W,D,2676,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
2,148,1122,W,D,W,2733,18-Nov,22-Jan,65,29-Oct,85
2,148,1122,W,W,W,2736,10-Nov,22-Jan,73,29-Oct,85
2,170,1173,D,D,W,3039,06-Nov,22-Jan,77,29-Oct,85
2,342,1180,W,D,W,3081,07-Nov,22-Jan,76,29-Oct,85
2,343,1186,W,W,W,3120,06-Nov,22-Jan,77,29-Oct,85
2,343,1187,W,D,W,3123,05-Nov,22-Jan,78,29-Oct,85
2,345,1200,W,D,W,3201,12-Nov,22-Jan,71,29-Oct,85
2,372,1217,W,D,D,3303,22-Nov,22-Jan,61,29-Oct,85
2,373,1226,D,W,W,3360,08-Nov,22-Jan,75,29-Oct,85
2,374,1229,W,D,W,3375,06-Nov,22-Jan,77,29-Oct,85
2,374,1230,W,D,W,3381,09-Nov,22-Jan,74,29-Oct,85
2,375,1237,D,W,W,3426,#DIV/0!,22-Jan,#DIV/0!,29-Oct,85
1,372,1217,W,W,W,3305,25-Aug,23-Jan,151,15-Aug,-204
2,3,1006,W,W,W,2040,05-Nov,23-Jan,79,29-Oct,86
2,4,1014,W,W,W,2088,03-Nov,23-Jan,81,29-Oct,86
2,7,1025,W,D,W,2151,#DIV/0!,23-Jan,#DIV/0!,29-Oct,86
2,32,1046,D,W,W,2280,01-Nov,23-Jan,83,29-Oct,86
